HGNC_Symbol,log2R_CNA,Z_Score
TWSG1-DT,2,-0.0116
AC234775.1,3,-0.0117
AC234775.2,3,-0.0096
AC234775.3,NA,-0.0117
ADAMTS4,4,-0.0105
ADAMTS5,3,-0.0089
ECM1P1,2,-0.0117
ADAMTS2,2,0.0404
ADAMTS3,2,-0.0104
ADAMTS1,2,0.2120
DDX11L16,NA,-0.0117
ECM1P2,2,-0.0117
DDX11L17,2,-0.0101
RNPEP,2,0.0205
AC034244.1,2,-0.0117
DDX19A-DT,2,-0.0113
ADAMTS8,2,-0.0117
ADAMTS9,2,-0.0109
AC034244.2,2,-0.0117
ADAMTS6,2,-0.0019
DDX11L10,2,-0.0115
AC021236.1,2,-0.0112
ADAMTS7,5,0.0030
TRPC7,2,-0.0117
TRPC5,3,-0.0115
TRPC6,2,-0.0115
TRPC3,2,-0.0116
CYP2AB1P,4,-0.0117
AC093283.1,2,-0.0117
TRPC4,2,0.0384
TRPC1,4,0.0020
TRPC2,2,-0.0117
MIR1273C,2,-0.0114
AC010163.1,2,-0.0117
AC010163.2,2,-0.0115
PCDHGB8P,2,-0.0110
AC010163.3,2,-0.0117
AL157884.1,2,-0.0117
MIR1273H,2,-0.0117
AL157884.2,2,-0.0117
AL157884.3,2,-0.0117
POLR1A,4,0.0064
AC078874.1,2,-0.0114
POLR1B,4,-0.0026
POLR1C,2,-0.0045
POLR1D,4,-0.0007
POLR1E,2,0.0201
POLR1F,3,0.0123
POLR1G,3,-0.0095
POLR1H,4,-0.0065
AL592071.1,2,-0.0116
NUFIP1,2,-0.0054
NUFIP2,2,0.0294
POLR2A,2,0.0178
AC016925.1,2,-0.0117
AC114760.1,2,-0.0116
AC114760.2,4,-0.0109
POLR2B,2,0.0636
AC016925.2,2,-0.0117
AC016925.3,NA,-0.0117
POLR2C,2,0.0184
POLR2D,2,-0.0002
POLR2E,2,0.0272
POLR2F,2,-0.0044
POLR2G,2,0.0472
POLR2H,4,0.0074
POLR2I,3,-0.0064
POLR2J,4,0.0200
POLR2K,2,0.0369
POLR2L,2,0.2712
KLRA1P,2,-0.0107
POLR2M,2,-0.0015
AL162293.1,2,-0.0117
AP000356.3,5,-0.0116
AC139718.1,3,-0.0117
TRPA1,4,-0.0114
AP000356.4,5,-0.0117
AC139718.2,3,-0.0117
AP000356.5,2,-0.0117
TMEM256-PLSCR3,2,-0.0117
AP000356.1,2,-0.0116
AP000356.2,5,-0.0116
POLR3A,2,-0.0034
POLR3B,2,0.0005
POLR3C,2,0.0072
POLR3D,4,0.0051
POLR3E,2,-0.0057
POLR3F,4,0.0007
VN1R48P,2,-0.0117
POLR3G,2,-0.0072
POLR3H,6,-0.0060
POLR3K,2,-0.0080
KLHDC7A,4,-0.0117
KLHDC7B,2,-0.0116
AC016924.1,2,-0.0117
AL606489.2,4,-0.0110
AL606489.1,2,-0.0115
AL031121.1,4,-0.0117
CT867976.1,NA,-0.0117
AL031121.2,NA,-0.0117
AL031121.3,NA,-0.0117
AC079363.1,4,-0.0116
AP000355.1,5,-0.0117
AL391704.1,2,-0.0117
AL391704.2,2,-0.0117
AL049542.1,3,-0.0114
ZW10,2,0.0141
OR7E10P,2,-0.0117
IQCF4P,4,-0.0117
NOL4L-DT,2,-0.0117
KRTAP10-10,2,-0.0117
KRTAP10-11,3,-0.0117
KRTAP10-12,3,-0.0117
TRPM1,2,-0.0117
TRPM2,2,-0.0117
TRPM7,2,0.0197
TRPM8,2,-0.0117
TRPM5,2,-0.0112
TRPM6,2,-0.0117
TRPM3,2,-0.0088
TRPM4,3,0.0036
OR7E11P,2,-0.0117
AL357673.1,2,-0.0117
AC104390.1,5,-0.0115
AC104640.1,2,-0.0117
AC104640.2,2,-0.0117
AL357673.2,4,-0.0117
KLHDC8B,4,0.0155
AL022100.1,4,-0.0117
AC010319.4,3,-0.0116
AL022100.2,2,-0.0117
AC010319.5,2,-0.0116
AC010319.2,2,-0.0117
AL157395.1,3,-0.0116
AC046158.2,2,-0.0114
AC046158.3,3,-0.0116
AC010319.3,2,-0.0111
KLHDC8A,2,-0.0117
FNDC1-IT1,4,-0.0117
AC046158.4,3,-0.0116
AC099550.1,2,-0.0115
AC010319.1,3,-0.0115
RNPS1,2,0.0038
AC005495.1,2,-0.0117
AC046158.1,2,-0.0116
AGAP7P,2,-0.0116
AC068020.1,4,-0.0116
AC012464.1,2,-0.0104
AC012464.2,2,-0.0116
AC012464.3,2,-0.0117
AL360270.3,4,-0.0112
AP002755.1,2,-0.0117
AL360270.1,2,-0.0113
AL360270.2,2,-0.0115
AC023141.1,3,-0.0117
AC090403.1,2,-0.0117
VN1R53P,2,-0.0117
AC023141.2,4,-0.0117
AC023141.3,4,-0.0117
AC023141.4,4,-0.0117
AC023141.5,3,-0.0117
AC023141.6,3,-0.0117
AC023141.7,4,-0.0117
AC023141.8,4,-0.0117
AC023141.9,3,-0.0117
AC109136.1,NA,-0.0117
OR7E13P,2,-0.0094
AC113192.3,2,-0.0117
AC113192.1,2,-0.0117
VN1R54P,2,-0.0117
AC113192.2,2,-0.0117
AL592466.1,2,-0.0117
MPND,3,-0.0090
OR7E12P,2,-0.0083
PTGER4,2,-0.0085
PTGER1,3,-0.0107
PTGER2,2,-0.0115
PTGER3,4,-0.0089
KRT7-AS,2,-0.0117
VN1R51P,2,-0.0117
AC107074.1,2,-0.0117
OR7E15P,2,-0.0117
CR382287.1,2,-0.0117
LTO1P1,2,-0.0114
MPP1,3,0.0046
MPP2,2,-0.0109
MPP3,2,-0.0075
MPP4,4,-0.0114
PTGES2,2,-0.0001
PTGES3,2,0.0596
PKDREJ,2,-0.0114
AC020741.1,2,-0.0117
AC092944.1,2,-0.0109
AC092944.2,2,-0.0115
MPP7,2,-0.0110
AC092944.3,4,-0.0113
KBTBD3,2,-0.0106
KBTBD4,2,-0.0058
KBTBD6,4,-0.0020
KBTBD2,4,0.0086
KBTBD7,4,-0.0075
OR7E14P,2,-0.0117
KBTBD8,2,-0.0102
BACE1-AS,2,-0.0107
AC018638.8,3,-0.0116
AC091231.1,5,-0.0110
AC122129.1,2,-0.0098
AC018638.1,4,-0.0111
AC122129.2,2,-0.0117
AC018638.2,3,0.0004
AC018638.3,4,-0.0093
AC018638.4,3,-0.0043
AC018638.5,3,-0.0044
AC130895.1,2,-0.0108
AC018638.6,3,-0.0112
AC008878.1,3,-0.0117
AC018638.7,3,-0.0112
AC008878.2,3,-0.0117
AL133456.1,2,-0.0117
AC008878.3,2,-0.0117
AC008878.4,2,-0.0117
OR7E16P,3,-0.0117
AC097641.1,2,-0.0117
AC104306.1,2,-0.0112
AC097641.2,2,-0.0105
AC104306.2,4,-0.0117
IDI1,3,0.0574
IDI2,2,-0.0114
AC018878.1,2,-0.0114
AC148477.10,NA,-0.0117
OR7E19P,3,-0.0117
AL355376.2,2,-0.0117
AL355376.1,2,-0.0117
KLHDC10,4,0.0127
MPST,2,-0.0018
IDH1,2,0.1192
IDH2,2,0.0294
IL21R-AS1,3,-0.0117
TRPV2,2,0.0343
TRPV3,2,-0.0114
TRPV1,2,-0.0110
DGAT2L6,2,-0.0117
PSMA5P1,2,-0.0117
TRPV6,4,-0.0117
AL451044.1,2,-0.0106
TRPV4,2,-0.0101
TRPV5,4,-0.0117
AC004917.1,4,-0.0116
OR7E18P,2,-0.0117
LMO7-AS1,4,-0.0113
AC073585.1,2,-0.0117
AC019070.1,2,-0.0105
AC076968.1,2,-0.0117
AC076968.2,2,-0.0115
AC084262.2,2,-0.0116
TRPS1,2,-0.0004
AL133216.1,2,-0.0117
AC008638.3,2,-0.0117
AL133216.2,2,-0.0112
AC008638.1,3,-0.0117
AC008638.2,3,-0.0117
AC084262.1,4,-0.0117
AC005255.1,3,-0.0117
TRPT1,2,0.0005
SPECC1L-ADORA2A,5,-0.0117
AC106736.1,2,-0.0117
PFDN1,2,0.0246
AP000845.1,2,-0.0115
PFDN2,2,0.0353
AC136188.1,3,-0.0117
CD300LD-AS1,2,-0.0117
PFDN4,4,0.0204
PFDN5,2,-0.0093
PFDN6,2,0.0014
AC108058.1,0,-0.0059
AC009226.1,4,-0.0114
AC022709.1,2,-0.0117
AC009070.1,2,-0.0117
AC019226.2,4,-0.0117
AC090643.2,2,-0.0117
AC254629.1,3,-0.0117
AC019226.1,4,-0.0102
AC090643.1,2,-0.0117
AP001531.1,NA,-0.0117
AL359091.2,2,-0.0115
AL359091.3,2,-0.0110
RAMAC,2,-0.0075
AL359091.4,2,-0.0015
EHMT2,4,0.0005
TRBV8-1,4,-0.0117
TMEM94,2,-0.0030
TMEM95,2,-0.0112
EHMT1,2,-0.0081
TRBV8-2,3,-0.0111
AL109766.1,2,-0.0116
TMEM97,2,0.0101
TMEM91,3,-0.0096
AL590807.1,4,-0.0117
TMEM92,2,-0.0113
PSMD8,2,0.1265
PSMD9,2,-0.0104
PSMD6,2,0.0087
PSMD7,3,0.0190
PSMD4,2,0.0709
PSMD5,2,0.0132
TMEM88,2,-0.0112
PSMD2,2,0.0757
TMEM89,2,-0.0117
PSMD3,2,0.0335
PSMD1,4,0.0172
BX571818.1,2,-0.0117
TMEM8B,2,-0.0102
POLR3KP1,4,-0.0117
POLR3KP2,2,-0.0117
TMEM80,2,-0.0030
TMEM81,2,-0.0091
TMEM82,4,-0.0116
MOSMO,2,-0.0068
AC005019.1,4,-0.0116
PSME3,2,0.0120
TMEM78,2,-0.0117
AC005019.2,3,-0.0114
TMEM79,2,-0.0084
PSME4,2,0.0063
PSME1,4,0.1160
PSME2,4,0.0189
IDNK,2,-0.0080
IDO2,4,-0.0117
IDO1,4,-0.0116
RHOXF1P1,2,-0.0116
RHOXF1P2,NA,-0.0117
AL136442.1,NA,-0.0117
RHOXF1P3,3,-0.0116
AC010904.1,2,-0.0117
AC010904.2,4,-0.0117
AL512598.1,2,-0.0115
AL512598.2,2,-0.0117
RN7SL101P,2,-0.0117
AC011389.2,2,-0.0111
AC011389.1,2,-0.0098
AC013448.2,2,-0.0117
PSMF1,4,0.0028
AC026410.1,2,-0.0116
AC026410.2,2,-0.0117
RBM38-AS1,4,-0.0115
AC026410.3,2,-0.0117
AC013448.1,4,-0.0117
AC026410.4,2,-0.0117
TMEM98,2,0.0210
RN7SL100P,2,-0.0113
HIF1A-AS1,4,-0.0109
PSMG3,3,0.0079
PSMG4,2,-0.0095
AC010894.1,4,-0.0107
HIF1A-AS3,2,-0.0057
AC010894.2,4,-0.0116
PSMG1,3,0.0176
PSMG2,3,0.0393
AC010894.3,2,-0.0117
AC010894.4,4,-0.0117
TMEM9B,2,0.0323
EFCAB3,2,-0.0117
TMEM51,2,-0.0106
EFCAB5,2,-0.0116
TMEM52,4,-0.0115
TMEM53,2,-0.0089
EFCAB6,2,-0.0108
EFCAB7,4,-0.0080
EFCAB8,4,-0.0116
EFCAB9,2,-0.0117
TMEM47,3,0.1617
TRMT112,2,0.1192
MIR3689A,2,-0.0110
SNORD13P3,4,-0.0117
SNORD13P1,2,-0.0097
TMEM43,4,0.1421
AC243547.1,4,-0.0117
TMEM44,2,-0.0047
AC243547.2,4,-0.0117
AC243547.3,2,-0.0117
EFCAB1,4,-0.0117
EFCAB2,2,-0.0105
MIR3689F,2,-0.0081
MIR3689E,2,-0.0091
MIR3689B,2,-0.0117
NINJ2-AS1,2,-0.0111
MIR3689C,2,-0.0106
AC022217.1,2,-0.0109
AC022217.2,2,-0.0108
AC022217.3,2,-0.0115
TMEM40,4,-0.0117
TMEM42,2,0.0022
AC000068.2,2,-0.0112
PSMA5,2,0.0415
PSMA6,2,-0.0106
AC000068.3,2,-0.0117
TMEM37,4,-0.0071
MBLAC1,3,-0.0098
PSMA3,4,0.0312
PSMA4,2,0.0215
MBLAC2,2,-0.0093
PSMA1,2,-0.0048
TMEM33,2,0.0049
PSMA2,4,-0.0114
AC022217.4,2,-0.0117
SMTNL2,2,-0.0117
AC000068.1,2,-0.0112
SMTNL1,2,-0.0111
GOT1L1,2,-0.0117
AC024614.3,2,-0.0117
DMAC1,2,0.0177
AC024614.4,2,-0.0117
IDUA,2,-0.0076
DMAC2,2,-0.0005
AC024614.1,2,-0.0117
COL11A1,4,-0.0088
ZNF518B,2,0.0002
AC024614.2,2,-0.0117
COL11A2,2,-0.0112
AC011243.1,4,-0.0117
TMEM72,2,-0.0117
ZNF518A,2,-0.0057
TMEM74,2,-0.0117
PSMA7,4,0.1645
TMEM70,2,0.0010
AL512358.1,NA,-0.0117
AL512358.2,NA,-0.0117
PSMA8,3,-0.0117
TMEM71,4,-0.0113
PSMB6,2,0.0835
TMEM69,2,0.0110
CDRT15P12,2,-0.0117
PSMB7,2,0.0939
CDRT15P13,5,-0.0117
CDRT15P10,NA,-0.0117
PSMB4,2,0.1977
CDRT15P11,2,-0.0117
PSMB5,2,0.1627
TMEM65,2,-0.0082
PSMB2,2,0.0160
PSMB3,2,0.1648
TMEM67,4,-0.0086
CDRT15P14,2,-0.0117
TMEM68,4,-0.0083
PSMB1,2,0.1443
AC010654.1,2,-0.0103
TRMT10A,2,-0.0092
TRMT10B,2,-0.0061
TRMT10C,2,0.0184
TMEM61,2,-0.0117
HORMAD2-AS1,2,-0.0117
TMEM62,2,-0.0063
TMEM64,4,0.0027
PSMB8,4,0.0275
PSMB9,2,0.0003
TMEM60,3,0.0506
TMEM59,4,0.0789
PSMC5,2,0.0067
PSMC6,2,0.0117
PSMC3,2,0.0777
TMEM54,4,-0.0043
PSMC4,3,0.0529
PSMC1,4,0.0011
PSMC2,3,0.0249
AC015845.1,2,-0.0114
AC015845.2,2,-0.0117
AL359091.1,2,-0.0116
NOMO3,3,-0.0106
AC113349.1,2,-0.0117
AC113349.2,2,-0.0117
AP001437.2,2,-0.0115
AP001437.1,2,-0.0117
AC103810.7,2,-0.0117
AC103810.8,2,-0.0117
AC103810.5,2,-0.0114
AC103810.6,2,-0.0117
AC103810.3,2,-0.0054
AC103810.4,2,-0.0116
AC103810.1,2,-0.0115
AC103810.2,2,-0.0115
ZNF497-AS1,2,-0.0112
Z73429.1,5,-0.0112
SESN3,2,0.0011
AC103810.9,2,-0.0117
SESN1,4,0.0016
SESN2,4,0.0216
HDAC11-AS1,4,-0.0116
VN1R33P,4,-0.0117
NOMO1,3,0.0198
NOMO2,2,-0.0017
UBALD1,3,-0.0089
UBALD2,2,-0.0037
AP002991.1,2,-0.0117
AP002991.2,2,-0.0117
AL596087.2,2,-0.0117
AL596087.3,2,-0.0115
AL596087.1,2,-0.0115
AP003486.2,NA,-0.0117
AP003486.1,2,-0.0117
VN1R34P,3,-0.0116
SQSTM1,2,0.1131
PTOV1-AS1,2,-0.0113
AL391358.1,2,-0.0117
PTOV1-AS2,3,-0.0100
TMEM31,3,-0.0117
AC234778.1,3,-0.0115
TMEM25,2,-0.0092
TMEM26,2,-0.0116
VN1R31P,4,-0.0117
LLPHP1,2,-0.0117
LLPHP2,2,-0.0116
LLPHP3,2,-0.0116
AF099810.1,2,-0.0117
AP003100.1,2,-0.0117
AP003100.2,NA,-0.0117
AP003100.3,NA,-0.0117
VN1R32P,4,-0.0117
TMEM17,4,-0.0083
TMEM11,2,0.0077
TMEM18,4,-0.0050
TMEM19,3,-0.0048
AL161714.1,2,-0.0114
ZNF512B,4,0.0002
AP001187.1,2,-0.0117
AL353072.1,2,-0.0117
AL353072.2,NA,-0.0117
VN1R37P,3,-0.0117
AC007318.1,4,-0.0113
VN1R38P,4,-0.0117
AL109620.1,3,-0.0117
USP27X,3,-0.0086
AL512452.1,NA,-0.0117
AC090617.10,2,-0.0117
AC009955.2,2,-0.0115
AC009955.3,4,-0.0117
AC009955.1,2,-0.0116
AC009955.4,4,-0.0115
VN1R35P,3,-0.0117
AC004034.1,2,-0.0110
TRIM8-DT,2,-0.0090
MEF2AP1,2,-0.0117
AP002907.1,4,-0.0109
VN1R36P,4,-0.0117
RNVU1-3,4,-0.0040
GDI2P2,4,-0.0111
RNVU1-4,4,-0.0026
ERRFI1,2,0.0220
RNVU1-6,2,-0.0117
AC133785.1,2,-0.0117
RNVU1-1,2,-0.0098
RNVU1-2,2,-0.0096
HSP90AB6P,2,-0.0117
AL022341.1,2,-0.0108
GDI2P1,3,-0.0117
AL022341.2,3,-0.0117
AADACL2,4,-0.0117
AADACL3,4,-0.0117
AADACL4,2,-0.0117
AC025572.1,4,-0.0117
AC107075.1,4,-0.0108
CD101-AS1,4,-0.0114
KIF21A,2,-0.0089
KIF21B,4,-0.0116
ST6GAL1,2,0.0048
ST6GAL2,2,-0.0117
RSAD2,2,-0.0116
SFMBT1,2,-0.0066
SFMBT2,2,-0.0117
RSAD1,2,0.0001
MCUR1P2,2,-0.0117
AC092943.1,4,-0.0117
AL355864.1,4,-0.0116
AC092943.2,2,-0.0113
AL355864.2,2,-0.0116
AL391597.1,NA,-0.0117
AC104785.1,2,-0.0113
AC090150.1,2,-0.0117
AL157886.1,2,-0.0117
AC090150.2,2,-0.0117
AC005592.1,2,-0.0117
AC005592.2,NA,-0.0117
KIF20A,2,-0.0090
KIF20B,2,-0.0088
MIR3156-1,2,-0.0117
MIR3156-2,2,-0.0117
MIR3156-3,3,-0.0117
AC003686.1,2,-0.0117
AC124861.2,NA,-0.0117
PIEZO1P1,4,-0.0117
AC124861.3,NA,-0.0117
PIEZO1P2,2,-0.0117
AC124861.1,2,-0.0117
TGOLN2,4,0.0396
AP002512.1,2,-0.0117
MCUR1P1,2,-0.0115
AP002512.2,2,-0.0117
AP002512.3,2,-0.0117
OR7E23P,2,-0.0117
OR7E21P,2,-0.0116
IGHVII-30-1,2,-0.0117
AC008147.4,2,-0.0114
HSP90AB7P,2,-0.0117
AC008147.1,2,-0.0067
AC008147.2,2,-0.0096
AC008147.3,2,-0.0033
AL121787.1,2,-0.0117
AC109472.1,2,-0.0117
AC012321.1,2,-0.0117
MRPL40P1,3,-0.0089
RNVU1-7,2,0.0241
RNVU1-8,2,-0.0005
OR7E22P,4,-0.0114
PTGDR2,2,-0.0116
LARP1B,2,-0.0056
EDA2R,2,0.0082
CDC42-IT1,2,-0.0106
AC025822.1,2,-0.0117
AC025822.2,3,-0.0117
AADACP1,4,-0.0117
OR7E25P,3,-0.0117
AL590068.3,NA,-0.0117
AL590068.4,2,-0.0117
AL590068.1,2,-0.0117
AL590068.2,2,-0.0117
PSMA2P1,2,-0.0110
PSMA2P2,2,-0.0115
PSMA2P3,4,-0.0117
HNRNPUP1,2,-0.0110
CYP4A44P,4,-0.0117
VN1R42P,4,-0.0113
SAGE1,3,-0.0117
AP000692.1,2,-0.0108
AP000692.2,3,-0.0115
AC073348.1,3,-0.0117
MIR128-1,2,-0.0114
AC073348.2,NA,-0.0117
MIR128-2,2,-0.0117
RAMP2,2,-0.0117
RAMP3,3,-0.0117
AC084167.1,NA,-0.0117
AC105133.1,2,-0.0117
AC105133.2,2,-0.0117
CYP4A43P,4,-0.0117
STAMBPL1,2,-0.0062
CAMK2N1,4,-0.0036
CAMK2N2,2,-0.0115
ELOA3P,3,-0.0117
VN1R40P,4,-0.0117
PDXDC2P-NPIPB14P,3,-0.0111
NKX2-1-AS1,4,-0.0117
KIF26A,2,-0.0117
KIF26B,4,-0.0029
OR7E26P,2,-0.0117
RAMP1,2,-0.0073
KIF28P,4,-0.0115
AL691403.2,2,-0.0108
OR7E29P,2,-0.0116
AL355375.1,4,-0.0117
OSTF1,2,0.0513
AL355375.2,4,-0.0117
AL691403.1,2,-0.0117
AC110794.1,2,-0.0117
NPSR1-AS1,4,-0.0117
HNRNPUL1,2,0.0207
HNRNPUL2,2,-0.0070
AC005498.1,3,-0.0116
OR7E28P,4,-0.0117
AC005498.2,3,-0.0113
AC005498.3,3,-0.0108
AC026316.2,2,-0.0104
AC026316.3,2,-0.0116
AC026316.1,4,-0.0116
AC026316.4,2,-0.0117
AC026316.5,2,-0.0045
AC093675.1,2,-0.0116
NKAPL,4,-0.0089
COPB2-DT,2,-0.0113
CALHM1,2,-0.0114
CALHM2,2,0.0376
AC093675.2,4,-0.0105
AC112128.1,2,-0.0117
AL353811.1,2,-0.0117
ODC1-DT,4,-0.0106
AC011483.1,3,-0.0117
AC011483.2,2,-0.0117
AC011483.3,2,-0.0117
AC091230.1,5,-0.0117
CALHM3,2,-0.0117
CALHM4,2,-0.0117
CALHM5,2,0.0030
CALHM6,4,-0.0116
AC018639.1,4,-0.0117
AC008877.1,2,-0.0117
AL133457.1,4,-0.0117
HSP90AB2P,2,-0.0114
AC114271.1,2,-0.0116
IGKV3OR22-2,2,-0.0117
SLC44A3-AS1,2,-0.0115
AC002127.1,3,-0.0117
CPVL-AS1,4,-0.0117
DNAJA1P3,3,-0.0117
AL157396.1,2,-0.0117
DNAJA1P4,2,-0.0117
DNAJA1P1,4,-0.0117
DNAJA1P2,4,-0.0117
DNAJA1P5,4,-0.0117
DNAJA1P6,2,-0.0117
HSP90AB4P,2,-0.0108
AC012467.1,2,-0.0117
AC012467.2,4,-0.0098
HMMR-AS1,2,-0.0117
Z97832.1,4,-0.0117
Z97832.2,4,-0.0116
AL133217.1,2,-0.0117
HSP90AB3P,3,-0.0112
AC008481.1,3,-0.0114
AC008481.2,3,-0.0110
AC008481.3,2,-0.0117
H2AQ1P,NA,-0.0117
AP000942.1,2,-0.0116
AP000942.2,2,-0.0117
AP000942.3,2,-0.0117
AC233699.1,2,-0.0114
AP000942.4,2,-0.0117
AP000942.5,2,-0.0117
AL034397.1,3,-0.0117
SYNE1-AS1,2,-0.0097
TRRAP,4,-0.0040
COL12A1,1,1.2038
RN7SKP160,2,-0.0114
RN7SKP161,2,-0.0117
GABARAPL1-AS1,2,-0.0117
RN7SKP168,4,-0.0117
ZXDA,3,-0.0077
RN7SKP169,5,-0.0117
RN7SKP166,2,-0.0039
RN7SKP167,2,-0.0117
MYL6P4,3,-0.0117
RN7SKP164,4,-0.0117
RN7SKP165,2,-0.0117
MYL6P5,2,-0.0113
MYL6P2,2,-0.0116
RN7SKP162,2,-0.0108
ZXDB,2,-0.0075
AC011388.1,NA,-0.0117
RN7SKP163,4,-0.0103
ZXDC,2,-0.0044
MYL6P3,2,-0.0116
RNU6-206P,4,-0.0117
MYL6P1,2,-0.0117
NFRKB,2,0.0020
IER5,2,0.0058
IER2,3,0.0029
IER3,4,0.0381
AC078778.1,2,-0.0110
AL590652.1,2,-0.0116
RN7SKP150,2,-0.0116
RN7SKP157,2,-0.0117
AC092119.2,2,-0.0116
AC092119.3,3,-0.0117
RN7SKP158,2,-0.0116
RN7SKP155,2,-0.0117
RN7SKP156,4,-0.0116
AC092119.1,3,-0.0117
RN7SKP153,2,-0.0114
RN7SKP154,2,-0.0117
RN7SKP151,2,-0.0117
RN7SKP152,2,-0.0117
RNU6-205P,3,-0.0117
HPRT1,2,-0.0036
CNTN4-AS1,2,-0.0117
CNTN4-AS2,2,-0.0117
RN7SKP159,4,-0.0117
POM121,3,-0.0079
NOLC1,2,0.0260
POU2F2-AS1,3,-0.0117
AL590808.1,3,-0.0117
RN7SKP146,2,-0.0117
RN7SKP147,3,-0.0117
RN7SKP144,4,-0.0115
RN7SKP145,2,-0.0117
RN7SKP142,2,-0.0117
CHST11,2,-0.0071
RN7SKP143,2,-0.0117
CHST12,4,-0.0093
RNU6-208P,2,-0.0117
RN7SKP140,2,-0.0117
RN7SL113P,4,-0.0092
CHST10,4,-0.0054
RN7SKP141,4,-0.0117
CHST15,2,-0.0041
CHST13,4,-0.0117
AC007319.1,2,-0.0094
CHST14,2,0.0135
SERF2,2,0.0483
RN7SKP148,2,-0.0116
RN7SKP149,3,-0.0117
PTPRN2-AS1,3,-0.0117
AC126182.1,4,-0.0117
AC126182.2,4,-0.0111
AC126182.3,2,-0.0084
RN7SKP135,4,-0.0117
RN7SKP136,2,-0.0116
RN7SKP133,2,-0.0108
RN7SKP134,2,-0.0107
RN7SKP131,2,-0.0117
RN7SKP132,2,-0.0117
AL133551.1,2,-0.0116
RN7SKP130,3,-0.0113
RNU6-207P,2,-0.0117
VN1R28P,3,-0.0117
AC087808.1,4,-0.0117
RN7SKP139,2,-0.0117
RN7SKP137,3,-0.0116
AL136441.1,NA,-0.0116
AL139237.1,2,-0.0117
AC011242.1,4,-0.0117
AL512357.1,2,-0.0117
AL512357.2,NA,-0.0117
AGK-DT,4,-0.0116
MCTS2P,4,-0.0117
RN7SKP124,2,-0.0116
MRC2,2,0.1285
RN7SKP125,2,-0.0117
AC009464.1,2,-0.0115
RN7SKP122,2,-0.0117
RN7SKP123,2,-0.0117
RN7SKP120,2,-0.0117
RN7SL111P,2,-0.0117
RN7SKP121,2,-0.0117
MRC1,2,-0.0116
AP001924.1,2,-0.0117
AP001924.2,NA,-0.0116
RNU6-202P,2,-0.0117
RN7SKP128,2,-0.0117
AC022706.1,2,-0.0117
RN7SKP129,4,-0.0117
RN7SKP126,2,-0.0117
RN7SKP127,2,-0.0117
ANKRD26P2,4,-0.0117
ANKRD26P3,2,-0.0117
IFNGR1,4,0.0368
RBM15-AS1,2,-0.0116
IFNGR2,3,0.0216
ANKRD26P1,2,-0.0117
AC127894.1,3,-0.0117
AC132812.1,2,-0.0081
ANKRD26P4,2,-0.0116
AL591387.1,2,-0.0117
MRAP,3,-0.0116
RN7SKP113,2,-0.0116
RN7SKP114,2,-0.0113
RN7SKP111,4,-0.0116
RN7SL110P,2,-0.0117
RN7SKP112,4,-0.0116
MRAS,2,0.0193
RN7SKP110,2,-0.0117
HCLS1,2,-0.0114
RN7SKP119,2,-0.0116
RN7SKP117,2,-0.0117
RNU6-201P,5,-0.0117
RN7SKP118,2,-0.0111
RN7SKP115,2,-0.0116
RN7SKP116,2,-0.0117
SF3B4,4,0.0075
SF3B5,4,0.1711
SF3B2,2,0.0350
SF3B3,3,0.0413
SF3B6,4,0.1329
RN7SKP102,2,-0.0116
PCBP3-AS1,2,-0.0117
RN7SKP103,4,-0.0117
TRMT1P1,3,-0.0117
RN7SKP100,4,-0.0117
RN7SKP101,2,-0.0117
AC087318.1,2,-0.0117
AC005258.1,3,-0.0117
AC005258.2,2,-0.0116
RN7SKP108,2,-0.0117
RNU6-204P,2,-0.0114
RN7SKP109,2,-0.0117
RN7SKP106,2,-0.0111
AC103955.1,NA,-0.0117
SF3B1,4,0.1055
RN7SKP107,4,-0.0117
RN7SKP104,4,-0.0117
RN7SKP105,2,-0.0117
SF3A3,2,0.0426
SF3A1,5,0.0065
SF3A2,3,-0.0049
NOTCH2P1,4,-0.0117
MORN1,2,-0.0106
AC008875.1,2,-0.0114
MORN4,2,-0.0066
AL451042.1,2,-0.0114
AC008875.2,NA,-0.0111
AC008875.3,NA,-0.0092
MORN5,2,-0.0116
AL451042.2,4,-0.0111
MORN2,2,0.0076
MORN3,2,-0.0112
HYLS1,2,-0.0052
RNU6-203P,2,-0.0117
AC000067.1,2,-0.0115
ITGA2B,2,-0.0116
AC012560.1,2,-0.0117
AL139081.1,2,-0.0115
ATP5MGP8,2,-0.0107
AL139081.2,NA,-0.0117
VN1R21P,2,-0.0117
ATP5MGP6,2,-0.0117
ATP5MGP7,2,-0.0117
ATP5MGP1,2,-0.0116
AC010655.3,4,-0.0117
ATP5MGP4,2,-0.0116
ATP5MGP5,2,-0.0117
AC010655.4,4,-0.0117
ATP5MGP2,4,-0.0116
AC010655.1,3,-0.0116
ATP5MGP3,2,-0.0117
AC010655.2,4,-0.0117
MREG,4,-0.0106
AL356608.3,2,-0.0116
AP005059.2,2,-0.0117
MAN1B1-DT,3,-0.0098
AC093281.1,2,-0.0117
AL356608.1,2,-0.0115
AP005059.1,2,-0.0117
AC093281.2,2,-0.0117
AL356608.2,2,-0.0117
AC092849.2,NA,-0.0116
CACNB1,2,-0.0097
AC113194.1,4,-0.0117
CACNB2,2,-0.0115
CACNB3,2,-0.0080
CACNB4,2,-0.0103
