"HGNC_Symbol","Cluster"
"KRT73-AS1",1
"TTI2",1
"TTI1",3
"GS1-594A7.3",1
"FAM72D",1
"FAM72C",1
"FAM72B",1
"FAM72A",1
"AC108727.2",1
"AC108727.1",1
"GNG3",3
"ZKSCAN7P1",1
"GNG2",3
"GNG5",3
"CTAG1A",2
"GNG4",3
"GNG7",3
"GNG8",3
"CTAG1B",3
"AP001029.2",1
"AP001029.1",1
"RHOXF1-AS1",1
"AP001029.3",1
"MYO15B",1
"MYO15A",3
"RAB5C-AS1",1
"NRDE2",1
"AC109315.1",1
"AC021151.1",1
"GPATCH2",1
"GPATCH1",1
"GPATCH4",3
"PHAX",3
"GPATCH3",1
"PHB2",3
"MIR668",1
"GPATCH8",3
"SLC7A2-IT1",1
"MIR676",1
"MIR675",1
"MIR671",2
"MIR670",1
"CMKLR2",3
"CMKLR1",3
"AL590009.1",1
"AC084346.1",2
"AL356289.1",1
"AL356289.2",1
"CRB3P1",1
"RHNO1",3
"ZNF398",1
"ZNF397",1
"AP003032.2",1
"TUBAP2",1
"AP003032.1",1
"ZNF396",3
"INTS9-AS1",1
"ZNF395",3
"TUBAP1",1
"ZNF394",3
"TUBAP7",1
"TUBAP6",2
"ZNF391",3
"TUBAP4",1
"AL592156.1",1
"AC019288.1",1
"PHYHIPL",3
"TUBAP9",1
"TUBAP8",1
"RPSAP76",1
"SMG1-DT",1
"AL353743.1",1
"RPSAP75",1
"RPSAP74",2
"RNU1-100P",1
"RPSAP73",1
"AL353743.4",1
"TTPA",3
"AL353743.3",1
"SUNO1",1
"AC107399.1",1
"AL353743.2",1
"AC113370.1",1
"AC243962.1",1
"AL161630.1",1
"NRBF2",3
"AC092620.2",1
"AC092620.1",1
"AL513122.2",1
"AL513122.1",1
"PHC2",3
"ZNF384",3
"PHC1",3
"ZNF383",1
"ZNF382",3
"AL031432.5",1
"PRPF19-DT",1
"AL031432.4",1
"PATJ-DT",1
"AL031432.3",1
"AL031432.2",1
"CALM1P2",1
"AL031432.1",1
"CALM1P1",2
"RPSAP72",1
"PHC3",1
"RPSAP71",1
"RPSAP70",1
"RPSAP65",1
"RPSAP64",1
"AC105206.3",1
"RPSAP63",2
"RPSAP62",1
"AC105206.2",1
"ZNF37A",1
"RPSAP69",1
"VN2R1P",1
"RPSAP68",2
"RPSAP67",1
"RPSAP66",1
"AC090955.1",1
"AC105206.1",1
"AC079447.1",1
"PHF3",1
"PHF2",1
"PHF1",3
"MIR629",1
"MIR628",1
"MIR627",1
"MIR626",1
"PHF7",1
"RPSAP61",1
"MIR625",1
"RPSAP60",1
"MIR624",1
"PHF6",3
"MIR623",1
"PHEX",3
"MIR3609",3
"PHF8",1
"MIR622",1
"RPSAP54",1
"MIR632",1
"MIR3615",1
"RPSAP53",1
"MIR631",1
"MIR3614",1
"RPSAP52",1
"MIR3617",1
"MIR630",1
"MIR3616",1
"RPSAP51",1
"RPSAP58",1
"MIR3611",1
"GNLY",3
"TCTN3",3
"MIR3610",2
"RPSAP57",1
"TCTN2",1
"RPSAP56",1
"MIR3613",1
"MIR3612",1
"RPSAP55",1
"TCTN1",3
"RPSAP59",2
"ZNF367",1
"ZNF366",3
"ZNF365",1
"ZNF362",1
"AC061965.2",2
"AC061965.1",2
"MIR639",1
"MIR638",1
"MIR637",1
"MIR636",1
"RPSAP50",1
"AC001226.2",1
"GNL2",3
"AL158055.1",1
"MIR635",1
"AC001226.1",1
"GNL1",3
"MIR634",1
"GNL3",3
"MIR633",1
"MIR643",1
"APBB1IP",3
"RPSAP43",2
"RPSAP42",1
"AC097713.2",1
"TUBB2B",3
"RPSAP41",1
"MIR641",1
"MIR3606",1
"AC097713.1",1
"MIR3605",1
"MIR640",2
"RPSAP40",2
"TUBB2A",3
"RPSAP47",2
"RNU1-101P",2
"RPSAP46",2
"VN2R3P",1
"RPSAP45",2
"RPSAP44",2
"AL162615.1",1
"AL691477.1",2
"AC008170.1",1
"AC104461.1",1
"RPSAP49",1
"ZNF358",3
"RPSAP48",2
"ZNF350",1
"WDR45B",3
"MIR649",2
"MIR648",2
"MIR647",1
"MIR646",1
"AP000534.2",1
"MIR645",1
"AP000534.1",2
"RPSAP32",1
"AL078612.2",1
"MIR654",1
"MIR653",2
"AL078612.1",1
"RPSAP31",1
"MIR652",1
"MIR651",1
"MIR650",2
"RPSAP36",1
"RPSAP35",1
"AC005674.1",1
"ABI3BP",3
"RPSAP34",1
"RNU1-104P",1
"RPSAP33",1
"AC091198.1",1
"RPSAP39",1
"RPSAP38",1
"ZNF347",3
"RPSAP37",1
"PDK4-AS1",2
"ZNF346",1
"ZNF345",3
"AC097369.4",1
"HMGB2P1",1
"ZNF343",1
"ZNF341",1
"CRYZL2P",1
"MIR659",2
"TUBB4B",3
"MIR658",2
"MIR657",1
"TUBB4A",3
"MIR656",1
"ZNF33B",1
"GNMT",3
"MIR655",1
"MIR665",1
"RPSAP21",1
"ZNF33A",1
"RPSAP20",1
"MIR662",1
"IDI1P2",2
"RPSAP25",1
"MIR661",2
"IDI1P1",1
"MIR660",1
"RPSAP24",1
"RNU1-103P",1
"RPSAP23",1
"IDI1P3",1
"RPSAP22",1
"RPSAP29",1
"AC025165.2",1
"AC025165.1",1
"RPSAP28",1
"ZNF337",1
"RPSAP27",1
"RPSAP26",1
"ZNF335",1
"AC025165.6",1
"AC025165.5",1
"ZNF334",3
"ZNF333",1
"AC025165.4",1
"AC025165.3",1
"ZNF331",1
"ZNF330",3
"AL355314.2",1
"AL355314.1",1
"AL139404.1",1
"AL390208.1",2
"TMEM131L",1
"STPG2-AS1",1
"MIR3659",1
"MIR3658",1
"NRBP2",2
"PDCL3P7",1
"PDCL3P6",1
"MIR3655",1
"PDCL3P5",1
"PDCL3P4",1
"MIR3654",2
"PDCL3P3",1
"MIR3657",1
"PTCD2P2",1
"PDCL3P2",2
"PTCD2P1",1
"ZNF329",1
"MIR3651",1
"PDCL3P1",2
"TUBB7P",1
"MIR3650",1
"ZNF326",3
"MIR3652",1
"ZNF324",1
"ZNF322",1
"ZNF320",3
"AC079781.1",2
"AC079781.5",2
"AC079781.4",1
"AC079781.3",2
"AC079781.2",2
"SSMEM1",3
"AL137005.1",1
"NDNF-AS1",1
"NRBP1",3
"MIR3649",1
"ZNF319",1
"MIR3646",1
"ZNF318",1
"ZNF317",1
"ZNF316",1
"PHIP",1
"FAM8A1",1
"ZNF311",3
"CBFB",3
"MIR609",1
"MIR608",1
"MIR607",1
"MIR606",1
"MIR605",1
"MIR604",1
"MIR603",1
"MIR602",1
"MIR601",1
"MIR600",1
"MIR610",1
"AL590093.1",1
"AL160314.3",1
"YBEY",3
"AL160314.2",1
"AL160314.1",1
"ZNF304",1
"ZNF302",3
"ZNF300",1
"TMEM132D",3
"TMEM132C",1
"TMEM132E",3
"TMEM132B",3
"TMEM132A",3
"MIR619",1
"TRBV29-1",2
"MIR618",1
"TUBB8B",1
"MIR617",1
"PHKB",3
"MIR616",1
"MIR615",1
"MIR614",1
"MIR3619",2
"MIR3618",2
"MIR613",1
"MIR612",1
"MIR611",1
"MIR621",1
"ADCY10",3
"MIR620",1
"MIR3621",1
"MIR3620",2
"AL390198.2",1
"AL390198.1",1
"AL132642.2",1
"AL132642.1",1
"CBWD6",1
"CBWD5",1
"TTLL10-AS1",1
"CBWD3",1
"CBWD2",3
"CBWD1",3
"RN7SL838P",1
"ACE3P",1
"RNU6-929P",1
"MIR3691",1
"MIR3690",1
"MIR3692",2
"AC011551.1",1
"RN7SL837P",1
"AP001615.1",1
"AC018553.3",1
"HAUS4",1
"HAUS3",1
"AC018553.2",1
"AC018553.1",1
"HAUS6",2
"HAUS5",1
"HAUS2",3
"HAUS1",3
"RNU6-928P",1
"AC053545.1",1
"MIR3684",1
"MIR3683",1
"MIR3686",2
"MIR3685",1
"MIR3682",1
"MIR3681",2
"RN7SL836P",1
"AC131568.1",2
"C1DP1",1
"AC097463.1",1
"MIR3677",1
"HAUS8",3
"FIP1L1",3
"HAUS7",3
"MIR3679",1
"MIR3678",1
"MIR3672",1
"MIR3675",1
"MIR3674",1
"C1DP5",1
"C1DP4",1
"C1DP3",1
"MIR3671",1
"AL590103.1",1
"C1DP2",1
"MIR4650-1",2
"RN7SL835P",1
"CYP51A1",3
"MIR365A",1
"AC018709.1",1
"MIR365B",1
"MIR4650-2",2
"MIR3666",2
"MIR3665",1
"MIR3668",2
"MIR3667",2
"PI15",3
"MIR3662",2
"MIR3661",1
"MIR3664",1
"MIR3663",1
"PI16",3
"NECTIN4",3
"NECTIN3",3
"MIR3660",1
"NECTIN2",3
"NECTIN1",1
"ISCA2",1
"RN7SL834P",1
"ISCA1",3
"FGF10-AS1",1
"FAM89B",3
"FAM89A",3
"CBLC",3
"CBLB",3
"MIR6780B",2
"AC119403.1",1
"MIR6780A",1
"AC119403.2",1
"RNU6-925P",2
"AP001362.1",1
"LAMTOR5P1",1
"RN7SL833P",1
"AC105935.2",1
"AC105935.1",1
"RNU6-924P",1
"TRERNA1",1
"ZNF747-DT",1
"AL163193.1",1
"AL831711.1",1
"AL354726.1",1
"RN7SL832P",2
"AC015522.1",2
"KRT33B",3
"RNU6-927P",1
"KRT33A",3
"Z83836.1",2
"CASP16P",1
"AL109946.1",2
"RAP2CP1",1
"MIR3591",1
"AC087627.1",2
"KC877392.1",1
"RN7SL831P",1
"AC004596.1",1
"RNU6-926P",1
"RAET1E",3
"RAET1G",3
"RAET1L",3
"RAET1K",2
"SH3TC2-DT",1
"RAET1M",2
"AC007009.1",1
"AP001122.1",1
"AL449106.1",1
"XIAPP1",1
"XIAPP3",1
"XIAPP2",1
"AL133371.3",1
"AL133371.2",1
"AL133371.1",1
"AC091938.1",1
"RNU6-921P",1
"DEPTOR-AS1",2
"CBR1",3
"TUBB",3
"AC009404.1",1
"TOPORS",1
"RNU6-920P",1
"GRAPLDR",1
"NXT1-AS1",1
"AC011458.2",1
"AC011458.1",1
"FAM86C1P",1
"RNU6-923P",1
"TRBV30",2
"GPBP1L1",3
"CBR4",1
"CBR3",3
"TRBV28",2
"CBSL",1
"LHFPL5",3
"LHFPL4",3
"FAM86C2P",1
"LHFPL3",3
"LHFPL2",3
"LHFPL1",3
"TRBV27",2
"TRBV26",2
"RNU6-922P",1
"LHFPL6",3
"TRBV18",2
"TRBV17",2
"TRBV19",2
"IGSF11-AS1",1
"AL161777.1",2
"AC108726.1",1
"PNKDP1",2
"TRBV14",2
"TRBV13",2
"TRBV16",2
"TRBV15",2
"RPSAP10",1
"RPSAP14",2
"RPSAP13",1
"RPSAP12",1
"RPSAP11",1
"RPSAP18",1
"RPSAP17",1
"RPSAP16",1
"NRCAM",3
"RPSAP15",2
"FAM81B",3
"FAM81A",3
"AC105445.1",1
"RPSAP19",1
"PHYH",3
"SFTPD-AS1",1
"SYCE1L",1
"TUG1",2
"AC092130.1",1
"TUFM",3
"AC007343.1",1
"AC025166.1",1
"FAM83H",2
"AC087721.2",1
"FAM83G",1
"TRPM2-AS",1
"AC087721.1",1
"FAM83F",3
"FAM83E",3
"FAM83D",3
"FAM83C",3
"FAM83B",3
"FAM83A",3
"CBX8",1
"CBX7",1
"CBX6",3
"CBX5",3
"CBX4",3
"CBX3",3
"CBX2",3
"CBX1",3
"AL353649.1",1
"LRP1B",3
"AC016746.1",1
"NMUR2",3
"NMUR1",3
"LRP10",3
"LRP12",3
"LRP11",3
"AC139491.8",1
"AC139491.7",1
"CBY3",1
"CBY2",3
"WDR4P2",1
"CBY1",3
"OSTN-AS1",1
"WDR4P1",2
"YBX2",3
"YBX1",3
"YBX3",3
"MIR589",1
"MIR599",2
"AC139887.5",1
"SPRED3",3
"SPRED2",3
"AC139887.4",1
"MIR598",1
"MIR597",1
"ZKSCAN8P1",1
"SPRED1",3
"MIR596",1
"LRP5L",2
"MIR595",2
"ZKSCAN8P2",1
"MIR593",2
"MIR592",2
"MIR591",2
"FAM85B",1
"AC243961.1",1
"MIR590",2
"RIMBP3C",2
"AL161631.1",1
"AC139887.1",1
"AC139887.3",1
"RIMBP3B",2
"AC139887.2",1
"AC079052.1",1
"SLFNL1-AS1",1
"EIF2B5-DT",1
"AC079448.1",1
"AC016590.4",1
"AC016590.3",1
"AC016590.2",1
"AC016590.1",1
"AC107982.3",1
"AC107982.2",1
"AC107982.1",1
"THBS2",3
"THBS1",3
"THBS4",3
"THBS3",3
"AC020719.1",1
"SND1-IT1",1
"FAM87B",1
"FAM87A",1
"TCF7L2",1
"TCF7L1",1
"AC009884.2",1
"AC009884.1",1
"AC139491.2",1
"AC139491.1",1
"AC139491.4",1
"AC139491.3",1
"AC139491.6",1
"AC139491.5",1
"ZNF296",3
"PID1",3
"OSGEPL1",1
"AC005531.1",2
"RBMY2CP",1
"ZNF292",2
"CCDC148-AS1",1
"CTNNA1-AS1",1
"AL592309.2",1
"AL592309.1",1
"A1BG-AS1",1
"MEF2A",2
"ZNF287",3
"MEF2C",3
"ZNF285",3
"MEF2B",3
"ZNF284",3
"ZNF283",1
"ZNF282",3
"ZNF281",1
"RBMY2DP",1
"SETMAR",1
"AP000777.1",1
"AP000777.3",1
"AL355803.1",1
"AP000777.2",1
"THEGL",1
"AC068234.2",1
"AC068234.1",1
"LETMD1",3
"ZNF277",1
"RBMY2AP",1
"ZNF276",1
"PIF1",3
"ZNF275",1
"ZNF274",1
"ZNF273",1
"ATP7BP1",1
"GRPEL1",3
"GRPEL2",1
"CHASERR",1
"AL365209.1",1
"ZNF268",1
"ZNF267",1
"ZNF266",1
"ZNF264",1
"PIGUP1",1
"RBMY2BP",1
"ZNF263",3
"AC005771.1",1
"ZNF260",1
"H1-1",3
"H1-0",3
"H1-3",3
"H1-2",3
"H1-5",3
"FANCD2P2",1
"H1-4",3
"H1-7",3
"H1-6",3
"FANCD2OS",3
"H1-8",3
"Z98745.2",1
"Z98745.1",1
"ZNF257",3
"ZNF256",3
"PIGS",3
"ZNF254",3
"ZNF253",3
"PIGR",3
"PIGU",3
"TUT7",1
"PIGT",3
"AC007736.1",1
"ZNF251",2
"PIGO",3
"ZNF250",2
"PIGN",2
"PIGQ",3
"TUT4",3
"PIGP",3
"LRRC4",3
"PIGZ",3
"LRRC3",3
"PIGW",1
"PIGV",1
"PIGY",1
"LRRC2",3
"PIGX",3
"LRRC1",1
"AP003175.1",1
"CTLA4",3
"NELFCD",3
"ZNF248",1
"AC243965.2",1
"AC243965.1",1
"LYPLA2",3
"TVP23CP2",1
"LYPLA1",3
"TVP23CP1",2
"MIR99B",1
"MIR99A",1
"PIFO",3
"AC068724.2",1
"AC068724.1",1
"AC068724.4",1
"AC025750.2",1
"AC025750.1",1
"AC068724.3",1
"LRRD1",2
"GON7",3
"PIGC",3
"PIGB",2
"LRRC7",3
"PIGA",1
"LRRC9",1
"TMEM106C",3
"PIGK",3
"TUT1",1
"ZNF239",3
"AL391669.1",1
"AC018804.1",1
"TMEM106B",2
"TLR10",3
"PIGM",1
"PIGL",1
"AL163932.1",1
"PIGG",3
"ZNF236",1
"ZNF235",1
"PIGF",3
"TMEM106A",1
"ZNF234",1
"ZNF233",3
"PIGH",3
"ZNF232",1
"ZNF230",1
"BGLAP",3
"PDCL2P2",1
"ZNF229",3
"AC037459.4",1
"PDCL2P1",1
"ZNF227",1
"PABPC1L2B",3
"ZNF226",1
"PABPC1L2A",2
"AC037459.1",1
"ZNF225",1
"ZNF224",1
"MEF2D",3
"AC037459.3",1
"ZNF223",1
"ZNF222",1
"AC037459.2",1
"ZNF221",3
"AC093496.1",1
"OR11M1P",1
"AL359915.1",1
"ZNF219",1
"ZNF217",1
"GOPC",1
"ZNF215",3
"ZNF214",3
"ZNF213",1
"ZNF212",1
"ZNF211",1
"F13A1",3
"BNIP3P10",1
"SAYSD1",1
"MIR944",1
"AC006022.1",1
"IGKV1D-43",1
"PTENP1",1
"MIR943",1
"MIR942",1
"BNIP3P16",2
"BNIP3P15",1
"IGKV1D-42",1
"BNIP3P18",2
"AL353740.1",1
"BNIP3P17",2
"BNIP3P11",2
"ZNF208",3
"BNIP3P13",1
"ZNF207",3
"PIM1",1
"PIM3",3
"ZNF205",1
"PIM2",1
"ZNF202",1
"BNIP3P19",2
"ZNF200",1
"AC005041.3",1
"AC005041.2",1
"AC005041.1",1
"NDUFA12P1",1
"IGKV1D-37",1
"IGKV1D-39",1
"BNIP3P20",2
"IGKV1D-33",1
"IGKV1D-32",1
"AL135925.1",1
"IGKV1D-35",1
"BNIP3P27",2
"NSA2P3",2
"BNIP3P26",2
"NSA2P2",1
"BNIP3P29",2
"NSA2P5",1
"NSA2P4",1
"BNIP3P28",2
"BNIP3P23",2
"NSA2P7",1
"BNIP3P22",2
"NSA2P6",1
"BNIP3P25",1
"BNIP3P24",1
"RAD54L2",2
"NSA2P1",1
"AL023495.1",1
"IGKV1D-27",1
"AL357518.1",1
"IGKV1D-22",1
"ABCF2-H2BE1",2
"ATXN3",1
"ATXN2",3
"ATXN1",1
"ATXN7",2
"THEM5",3
"RBMY2JP",1
"THEM4",3
"THEM6",2
"AC104126.1",1
"C9orf85",1
"AC005041.5",1
"AC005041.4",1
"RARRES2P2",1
"CATIP-AS1",1
"RARRES2P1",2
"ALG3P1",1
"GOT1",3
"GOT2",3
"RARRES2P9",1
"RARRES2P8",1
"IGKV1D-17",1
"IGKV1D-16",1
"RARRES2P7",1
"RARRES2P6",1
"RARRES2P5",1
"RARRES2P4",1
"IGKV1D-13",1
"RARRES2P3",1
"IGKV1D-12",1
"C9orf92",2
"SIRPB3P",1
"PIN1",3
"PIN4",3
"RBMY2KP",1
"CATIP-AS2",1
"AC004692.2",1
"AC004692.1",1
"HSP90AB1",3
"AC002056.2",2
"AC002056.1",2
"LRRK2",3
"RASGRF2",3
"AC005281.1",1
"RASGRF1",3
"LRRK1",3
"SIRPAP1",2
"AC090618.1",1
"HMG20B",3
"HMG20A",3
"CCIN",3
"RBMY2HP",1
"C9orf64",1
"AC004702.1",1
"HSP90AA1",3
"AC093746.1",1
"NDUFC2",3
"NDUFC1",3
"RN7SL849P",2
"PARD3B",3
"AP006219.3",1
"AC025260.1",1
"C9orf78",1
"AP006219.2",1
"AP006219.1",1
"C9orf72",1
"NDUFB9",3
"NDUFB8",3
"NDUFB7",3
"RBMY2EP",1
"NDUFB6",3
"NDUFB5",3
"NDUFB4",3
"KHDC1L",1
"NDUFB3",3
"NDUFB2",3
"BNIP3P30",2
"CXXC1",3
"NDUFB1",3
"PARD6G",1
"BNIP3P32",2
"MIR924",1
"BNIP3P31",2
"CXXC5",3
"MIR922",1
"CXXC4",3
"MIR921",1
"MIR920",1
"BNIP3P38",1
"BNIP3P37",1
"PARD6B",3
"CCL8",3
"PARD6A",3
"BNIP3P39",1
"CCL7",3
"BNIP3P34",1
"BNIP3P33",2
"CCL5",3
"BNIP3P36",1
"CCL4",3
"BNIP3P35",1
"CCL3",3
"AL138812.1",1
"CCL2",3
"IARS2",3
"CCL1",3
"C9orf43",1
"IARS1",3
"MIR92B",1
"AC009154.2",1
"AC009154.1",1
"C9orf40",1
"PIRT",3
"RN7SL847P",1
"NDUFA9",3
"NDUFA8",3
"NDUFA7",3
"NDUFA6",3
"NDUFA5",3
"AC008565.1",1
"RBMY2FP",1
"NDUFA4",3
"NDUFA3",3
"MIR939",2
"MIR938",1
"NDUFA2",3
"NDUFA1",3
"MIR937",2
"BNIP3P41",1
"AC018554.1",1
"BNIP3P40",1
"MIR936",1
"MIR935",2
"BNIP3P42",2
"MIR934",2
"MACC1-DT",1
"MIR933",1
"AC097716.1",1
"MIR940",1
"C9orf57",1
"CCM2",3
"RBMY2GP",1
"PRC1-AS1",1
"AC243725.1",1
"C9orf50",1
"CCNK",3
"RN7SL846P",1
"CCNJ",1
"KHDC3L",3
"CCNI",3
"AF130248.1",1
"CCNH",3
"CCNF",3
"CCNC",2
"AC107983.1",1
"RNU6-937P",1
"CCN6",3
"CCN5",3
"FAM53C",3
"C9orf24",1
"CCN4",3
"FAM53B",3
"FAM53A",3
"AC009153.1",1
"CCN3",3
"CCN2",3
"MIR6859-2",1
"CCN1",3
"AC006512.1",1
"MIR6859-1",1
"MIR6859-4",1
"MIR6859-3",1
"AC006512.2",1
"AC004453.1",1
"RN7SL845P",2
"MIR9-3",1
"MIR9-2",1
"AC004453.2",1
"MIR9-1",1
"MIR323B",1
"MIR323A",1
"PISD",3
"AC119150.2",1
"AC119150.1",1
"CCNY",3
"LACTB2",3
"RNU6-936P",2
"CCNQ",2
"CCNP",3
"CCNO",3
"AL606760.4",1
"AL606760.3",1
"AL606760.2",1
"AL606760.1",1
"AC108729.2",1
"CD1E",3
"AC108729.1",1
"CD1D",3
"CD1C",3
"CD1B",3
"AC108729.3",1
"AL390205.1",2
"CD1A",3
"RNU6-939P",1
"AC096638.1",1
"CZIB-DT",1
"FAM86B3P",1
"AC096638.2",1
"CD19",3
"SLAMF9",3
"AC092035.1",1
"SLAMF8",3
"SURF6",3
"SLAMF7",3
"SLAMF6",3
"CD14",3
"SLAMF1",3
"CCR1",3
"CBR4-DT",1
"SURF1",3
"RN7SL843P",1
"IQSEC2",1
"LRRN3",3
"AC112786.2",1
"SURF2",3
"IQSEC1",1
"AC112786.1",1
"LRRN2",3
"ADHFE1",3
"SURF4",3
"LRRN4",3
"IQSEC3",3
"Z70719.1",2
"ACER2",3
"RNU6-938P",1
"ACER1",3
"ACER3",2
"CD28",3
"CD27",3
"LRRN1",3
"AC108479.2",1
"AC108479.1",1
"CD24",2
"CD22",3
"AC009549.1",1
"CD40",3
"SCYGR3",1
"SCYGR2",1
"SCYGR1",1
"IGLL3P",2
"RN7SL842P",1
"APOC4-APOC2",2
"CD3G",3
"CD3E",3
"CD3D",3
"GRID1-AS1",1
"AC006262.4",1
"AC135048.2",1
"RNU6-933P",1
"AC135048.1",1
"CCR9",3
"CD38",3
"CCR8",3
"CD37",3
"CCR7",3
"AC135048.4",1
"CCR6",3
"AC135048.3",1
"CD36",3
"OR6D1P",1
"CCR5",3
"CCR4",3
"CD34",3
"CD33",3
"CCR3",3
"CCR2",3
"CICP28",1
"CCT3",3
"CD53",3
"ZNF816-ZNF321P",2
"CCT2",3
"CICP27",1
"CD52",3
"AL512631.2",1
"AL512631.1",1
"RN7SL841P",1
"IGLL4P",2
"CICP20",1
"CICP22",1
"CICP21",1
"CICP24",2
"AC006262.1",1
"CICP23",1
"AC002545.1",1
"AC006262.3",1
"CICP26",2
"CICP25",1
"AC006262.2",1
"PDRG1",3
"AC093840.2",1
"AC093840.1",1
"AL390195.2",1
"CD48",3
"AL390195.1",1
"CD47",3
"RNU6-932P",1
"CD46",3
"CD44",3
"CICP17",1
"CD63",3
"CICP16",1
"CICP19",1
"CICP18",1
"MIS12",1
"CD5L",3
"CICP11",1
"AC087379.2",1
"CICP10",1
"AC087379.1",1
"CICP13",1
"CICP12",1
"CICP15",1
"CICP14",2
"AL133372.3",1
"AL133372.2",1
"AL133372.1",1
"GPC1",3
"RNU6-935P",1
"GPC3",3
"GPC2",3
"RN7SL840P",1
"CD59",3
"GPC5",3
"GPC4",3
"CCT8",3
"CD58",3
"CCT7",3
"GPC6",3
"CCT5",3
"CD55",3
"CCT4",3
"CD74",3
"AC094085.1",1
"CD72",3
"CD70",3
"HLA-DQB1-AS1",1
"DKKL1",3
"AC009403.1",2
"AC009403.3",1
"AC009403.2",2
"BAALC-AS1",2
"AC015917.2",1
"AC015917.1",1
"GPAM",1
"RNU6-934P",2
"BAALC-AS2",2
"AC092275.1",1
"CD69",3
"AL591074.2",1
"CD68",3
"AL591074.1",1
"AL163192.1",1
"CD86",3
"CD84",3
"CD83",3
"CD82",3
"CD81",3
"AC009643.2",1
"AC009643.1",1
"CD80",3
"GSN-AS1",1
"PPFIA1",2
"AC069218.1",1
"AL731577.2",1
"EP300",3
"AL731577.1",1
"PPFIA4",3
"PPFIA3",3
"PPFIA2",3
"CD96",3
"CD93",3
"AC007100.1",1
"RUNDC3B",3
"RUNDC3A",3
"AL359916.1",1
"CD8B",2
"CD8A",3
"GPD2",3
"GPD1",3
"SPTY2D1OS",3
"TOR1AIP2",1
"MIRLET7A3",2
"PDS5B",1
"PDS5A",2
"RASGRP2",3
"RASGRP1",3
"TOR1AIP1",3
"RASGRP4",3
"MIRLET7A2",1
"MIRLET7A1",1
"RASGRP3",2
"IGLV6-57",2
"AC007100.2",1
"AC079209.2",2
"AC079209.1",2
"RNU6-931P",1
"LELP1",3
"NDUFV3",3
"NDUFV2",3
"NDUFV1",3
"CD99",3
"BTN1A1P1",1
"CCZ1",3
"ISG15",3
"ISG20",3
"RNU6-930P",1
"AL513365.1",1
"BX255925.3",1
"BX255925.2",1
"BX255925.4",1
"BX255925.1",1
"GPHN",1
"KCTD9P6",1
"KCTD9P5",1
"KCTD9P4",1
"HSP90B2P",1
"KCTD9P3",1
"KCTD9P2",2
"AL109945.1",1
"KCTD9P1",1
"A4GALT",3
"MAGEA4-AS1",2
"PJA2",3
"PJA1",3
"NDUFS8",3
"AC016745.2",1
"NDUFS7",3
"AC016745.1",1
"NDUFS6",3
"NDUFS5",3
"NDUFS4",3
"NDUFS3",3
"NDUFS2",3
"NDUFS1",3
"NIM1K",3
"MIRLET7F1",1
"MAN2A1-DT",1
"MIRLET7F2",1
"ZNF29P",1
"HSP90B3P",1
"SHLD3",1
"SHLD2",1
"SHLD1",1
"FAM50B",3
"FAM50A",3
"ZNF177",3
"AL132640.2",1
"AL132640.1",1
"ZNF175",1
"AL132640.3",1
"ZNF174",1
"H3-3A-DT",1
"GPATCH11P1",2
"AL133279.3",1
"ZNF169",3
"AL133279.2",1
"AL133279.1",1
"UBE2R2-AS1",1
"ZNF165",3
"SPATA8-AS1",1
"ZNF160",1
"AC106760.1",1
"AC107015.1",1
"SPIN2B",1
"AC118469.2",1
"SPIN2A",3
"AC118469.1",1
"AL009050.1",1
"ZNF157",3
"ZNF155",1
"OR1X1P",1
"ZNF154",3
"AC008074.2",1
"AC008074.1",1
"AL031674.1",1
"AC106760.2",1
"AC093259.1",1
"ZNF148",1
"ZNF146",3
"RBMY1A1",1
"ENTR1P2",1
"ZNF143",1
"ZNF142",1
"ZNF141",3
"ZNF140",3
"ENTR1P1",1
"AC096970.1",1
"AC068725.1",1
"CDC7",1
"CDC6",3
"AL355802.1",1
"GPN2",3
"GPN1",3
"AL355802.3",1
"AL355802.2",1
"GPN3",3
"MESTIT1",2
"ZNF138",1
"ZNF136",1
"ZNF135",3
"ZNF134",1
"AL355312.5",2
"ZNF133",1
"AL355312.4",1
"ZNF132",3
"ZNF131",3
"AL355312.3",1
"AL355312.2",1
"MIR874",1
"MIR873",1
"AL731575.1",1
"HAVCR1",3
"AL355312.1",1
"ZNF124",1
"HAVCR2",3
"ZNF121",1
"TIMM29",1
"TIMM23",3
"TIMM22",1
"TIMM21",3
"MIR877",1
"MIR876",1
"MIR875",2
"MIR885",1
"OR5BH1P",2
"ZNF117",3
"ZNF114",3
"ZNF112",1
"AC004941.2",2
"GPS1",3
"TIMM13",3
"GPS2",3
"AC017083.2",1
"TIMM10",3
"AC017083.1",1
"MIR889",1
"OR1X5P",1
"AC017083.4",1
"AC017083.3",1
"MIR888",1
"MIR887",1
"AC004941.1",2
"ATP6AP1L",3
"TMEM212-IT1",1
"MIR890",1
"AL596266.1",1
"ZNF107",1
"ZNF106",3
"AC243964.1",2
"ALKAL2",3
"ALKAL1",3
"AC243964.3",2
"AC243964.2",2
"AC243964.4",2
"ZNF101",1
"ZNF100",2
"TVP23BP2",1
"TVP23BP1",2
"MIR3180-5",1
"GPR4",3
"TYW1B",2
"GPR3",1
"GPR6",3
"MIR3180-2",1
"AP000776.1",1
"MIR3180-1",1
"MIR3180-4",1
"MIR3180-3",1
"THSD1P1",1
"AC093019.2",1
