HGNC_Symbol,log2R_CNA,Z_Score
AC129507.3,3,-0.0090
AC129507.2,3,-0.0090
AC008696.2,3,-0.0090
AC008696.1,3,-0.0090
TSNAXIP1,3,-0.0085
AC026785.1,4,-0.0090
AC026785.3,4,-0.0090
AC026785.2,4,-0.0090
RNU6-1043P,2,-0.0082
AC124312.2,4,-0.0090
AC124312.1,4,-0.0090
AC124312.4,4,-0.0068
AC124312.3,4,-0.0090
AC124312.5,4,-0.0090
AC105384.2,3,-0.0089
AC105384.1,3,-0.0089
ZNF511-PRAP1,2,-0.0090
AL392003.2,3,-0.0090
AL392003.1,3,-0.0090
AL590729.1,6,-0.0073
RNU6-169P,3,-0.0090
AC004485.1,2,-0.0090
AC006059.3,4,-0.0090
AC006059.2,4,-0.0090
AC006059.5,4,-0.0085
AC006059.4,4,-0.0090
AC006059.1,4,-0.0061
OR56B1,2,-0.0090
PRLHR,2,-0.0090
RNU6-1049P,3,-0.0090
OR56B4,2,-0.0090
RNU6-168P,3,-0.0090
AC090825.2,4,-0.0090
AC090825.1,4,-0.0081
RNASET2,2,-0.0084
NEPRO-AS1,5,-0.0089
OR56A5,2,-0.0090
AC019176.1,3,-0.0090
AC104805.1,3,-0.0083
AC019176.2,3,-0.0090
AL138693.1,2,-0.0080
AC011005.2,2,-0.0090
AC011005.1,2,-0.0089
OR56A4,2,-0.0090
AC011005.4,2,-0.0085
AC011005.3,2,-0.0090
OR56A3,2,-0.0090
OR56A1,2,-0.0090
AP001372.3,2,-0.0090
AP001372.2,2,-0.0066
AP001372.4,2,-0.0089
UHRF2,2,-0.0014
UHRF1,2,-0.0040
AL136296.1,4,-0.0090
STARD13-AS,2,-0.0052
AL359922.3,2,-0.0085
AL359922.2,2,-0.0083
AL359922.1,2,-0.0090
MALT1,3,-0.0043
RNU6-1047P,5,-0.0090
KCNIP1-AS1,3,-0.0090
AP001372.1,2,-0.0090
AC010260.1,3,-0.0088
RNU6-1048P,3,-0.0078
LINCADL,NA,-0.0090
KRTAP10-13P,3,-0.0090
AL353804.7,2,-0.0090
AL353804.6,2,-0.0090
BCRP2,5,-0.0090
AL353804.5,2,-0.0090
PEG13,3,-0.0088
AL353804.4,2,-0.0090
BCRP1,5,-0.0089
BCRP4,5,-0.0090
AL353804.3,2,-0.0090
BCRP3,5,-0.0090
AL353804.2,2,-0.0082
BCRP6,5,-0.0090
AL353804.1,2,-0.0050
SMPD4P1,7,-0.0090
PEG10,2,-0.0032
BCRP5,7,-0.0089
FBXO4,3,-0.0047
BCRP8,5,-0.0087
SMPD4P2,2,-0.0090
FBXO3,2,-0.0054
BCRP7,5,-0.0090
FBXO6,6,-0.0035
FBXO5,2,-0.0041
BCRP9,2,-0.0090
FBXO8,3,0.0034
FBXO7,6,0.0343
FBXO9,3,-0.0039
RNU6-165P,7,-0.0090
KCNMA1-AS3,2,-0.0079
KCNMA1-AS2,2,-0.0083
BX323845.2,2,-0.0090
KCNMA1-AS1,2,-0.0088
GIMAP1-GIMAP5,2,-0.0090
BX323845.1,2,-0.0090
FBXO2,6,-0.0089
BCS1L,3,-0.0010
AC126365.2,3,-0.0090
AC126365.1,3,-0.0089
GLIS3-AS2,2,-0.0088
GLIS3-AS1,2,-0.0088
FLYWCH2,3,0.0130
FLYWCH1,3,0.0004
RNU6-164P,3,-0.0090
RNU6-167P,3,-0.0090
AC004486.1,4,-0.0089
AC134684.1,3,-0.0090
RPS8P6,5,-0.0090
AC003991.1,2,-0.0090
AC020905.1,2,-0.0090
AC020895.2,5,-0.0090
RPS8P4,2,-0.0090
RNU6-1039P,2,-0.0088
AC020895.1,5,-0.0090
RPS8P3,3,-0.0090
AC061992.2,4,-0.0088
AC061992.1,4,-0.0077
RNU6-166P,4,-0.0090
AC106820.2,3,-0.0088
AC106820.1,3,-0.0089
AC106820.4,3,-0.0088
AC106820.3,3,-0.0089
SMLR1,2,-0.0090
OR4U1P,4,-0.0090
LYARP1,3,-0.0090
AC106820.6,3,-0.0090
AC106820.5,3,-0.0088
FBXL8,3,-0.0070
CYP26A1,2,-0.0090
AC104806.2,3,-0.0089
AC104806.1,3,-0.0088
AL138694.1,NA,-0.0090
FBXL3,2,-0.0031
FBXL2,4,-0.0057
AL133415.1,2,-0.0090
FBXL5,3,0.0248
FBXL4,2,-0.0029
FBXL7,3,-0.0052
AL365259.1,2,-0.0090
FBXL6,3,-0.0061
AC111186.1,4,-0.0076
AL031055.1,4,-0.0087
RNU6-161P,3,-0.0090
BPY2C,1,-0.0090
BPY2B,1,-0.0090
PRPF40B,3,-0.0073
AC012073.1,3,-0.0077
PRPF40A,3,0.0139
KIF18BP1,4,-0.0090
AL391903.3,4,-0.0090
AL391903.2,4,-0.0090
AC079945.1,5,-0.0090
AL121950.1,3,-0.0090
AC020655.1,NA,-0.0090
AC008550.1,4,-0.0090
RPF2P2,3,-0.0090
RNU6-160P,3,-0.0090
CYLC2,2,-0.0090
ZNF710-AS1,4,-0.0075
CYLC1,2,-0.0090
RPF2P1,4,-0.0090
DYNC1I2,3,0.0150
PRELID3BP2,2,-0.0090
PRELID3BP1,3,-0.0090
PRELID3BP4,3,-0.0090
PRELID3BP3,4,-0.0090
PRELID3BP6,3,-0.0090
PRELID3BP5,3,-0.0090
PRELID3BP8,4,-0.0084
PRELID3BP7,3,-0.0090
AC098850.4,3,-0.0090
AC098850.3,3,-0.0090
AC098850.2,3,-0.0090
AC098850.1,3,-0.0090
AL391903.1,4,-0.0090
AC008946.1,3,-0.0070
AC006153.1,2,-0.0090
RNU6-163P,2,-0.0090
DYNC1I1,2,-0.0073
Z84480.1,2,-0.0089
DYNC1H1,4,0.0519
ZNF652-AS1,4,-0.0086
HID1-AS1,4,-0.0090
AC025811.1,8,-0.0090
HDGF,3,0.0524
RNU6-162P,2,-0.0090
MAMLD1,2,-0.0063
AL589739.1,4,-0.0089
AC021483.2,4,-0.0090
AC021483.1,4,-0.0083
IGFLR1,2,-0.0089
ZGRF1,3,-0.0065
AC018931.1,3,-0.0090
GPC6-AS2,2,-0.0085
GPC6-AS1,2,-0.0087
AC017028.2,3,-0.0082
AC017028.1,3,-0.0088
AC013549.3,2,-0.0084
AC013549.2,2,-0.0089
AC013549.1,2,-0.0087
AL449983.1,2,-0.0084
AC013549.4,2,-0.0086
DIPK1C,3,-0.0090
DIPK1B,2,-0.0089
DIPK1A,3,0.0004
AC104066.2,3,-0.0090
AC104066.1,3,-0.0083
AC104066.4,3,-0.0090
AC104066.3,3,-0.0090
AC000035.1,5,-0.0090
RNASEH1,3,-0.0032
FGF20,3,-0.0090
LPXN,2,-0.0049
SLC6A10P,2,-0.0090
FGF23,3,-0.0090
FGF22,2,-0.0089
FGF21,2,-0.0090
HLA-F-AS1,4,-0.0081
FGF17,3,-0.0085
IFT20,3,-0.0026
FGF16,2,-0.0090
IFT22,2,-0.0071
FGF14,2,-0.0087
FGF19,2,-0.0090
FGF18,3,-0.0090
IFT27,7,-0.0037
FGF13,2,-0.0090
FGF12,5,-0.0089
FGF11,3,-0.0089
FGF10,3,-0.0090
AC021733.4,3,-0.0090
AC004006.1,2,-0.0090
IFT52,4,0.0121
LASP1,4,0.0515
CYP26B1,3,-0.0079
AC021733.3,3,-0.0090
AC103726.2,3,-0.0090
AC103726.1,3,-0.0090
AC021733.2,3,-0.0075
AC021733.1,3,-0.0090
GGACT,2,-0.0081
IFT57,5,0.0032
QRFPR,3,-0.0089
DIPK2B,2,-0.0090
AC022469.2,4,-0.0090
AC022469.1,4,-0.0090
AL359183.1,2,-0.0090
IFT43,4,-0.0037
CYP26C1,2,-0.0090
DIPK2A,5,0.0037
IFT46,2,-0.0024
PSMB11,4,-0.0090
TAFAZZIN,2,-0.0058
PSMB10,3,-0.0036
POMZP3,2,-0.0068
IFT74,2,-0.0073
MTND2P2,2,-0.0089
MTND2P4,2,-0.0090
MTND2P3,1,-0.0090
MTND2P6,2,-0.0090
ZPLD1,5,-0.0089
MTND2P5,2,-0.0090
AC104316.2,3,-0.0089
MTND2P8,2,-0.0090
AC104316.1,3,-0.0085
MTND2P7,3,-0.0090
MTND2P9,2,-0.0090
GKN3P,NA,-0.0090
AC009774.1,3,-0.0090
AC126615.2,3,-0.0087
AC126615.1,3,-0.0088
AC100834.1,4,-0.0090
AC100834.2,NA,-0.0090
AL354872.1,4,-0.0080
ZSCAN31,4,-0.0074
ZSCAN30,3,-0.0046
AC108142.1,3,-0.0078
ZSCAN32,3,-0.0051
PRKCG,7,-0.0089
UBE2MP1,3,-0.0089
PRKCI,5,0.0069
PRKCH,4,-0.0089
PRKCB,2,-0.0090
PRKCE,3,-0.0068
NUCKS1P1,3,-0.0090
PRKCD,4,-0.0044
PRKCA,4,0.0153
AC022467.2,4,-0.0085
AC022467.1,4,-0.0084
ZSCAN20,6,-0.0026
PRKD3,3,0.0038
ZSCAN22,2,-0.0071
ZSCAN21,2,-0.0059
AC010991.1,2,-0.0090
FRMPD4-AS1,2,-0.0083
AC013643.2,3,-0.0088
AC013643.1,3,-0.0090
ZSCAN23,4,-0.0084
PRKD2,2,-0.0059
PRKCQ,2,-0.0082
ZSCAN26,4,0.0049
AC013643.3,3,-0.0090
ZSCAN25,2,-0.0055
PRKD1,4,0.0074
AL391415.1,4,-0.0090
ZSCAN29,4,-0.0004
PRKDC,3,0.0473
PRDM15,3,-0.0072
PRDM14,3,-0.0090
PRDM13,2,-0.0087
PRDM12,2,-0.0090
PRDM11,2,-0.0078
AL162726.2,2,-0.0090
AL162726.1,2,-0.0090
PRKCZ,4,-0.0038
PRDM10,2,-0.0052
AL162726.4,2,-0.0090
AL162726.3,2,-0.0090
AC078865.1,3,-0.0090
AC027279.4,3,-0.0089
AC027279.3,3,-0.0087
AC027279.2,3,-0.0089
AC027279.1,3,-0.0089
ZSCAN10,3,-0.0090
PRDM16,4,-0.0090
AP002848.1,3,-0.0090
ZSCAN12,4,-0.0069
ZSCAN16,4,-0.0068
ZSCAN18,2,-0.0034
AL117351.2,3,-0.0090
SMPD4BP,3,-0.0006
AL117351.1,3,-0.0090
AL160175.1,4,-0.0088
MEX3D,2,0.0017
AC004974.1,4,-0.0089
MEX3C,3,0.0060
MEX3B,4,0.0019
MEX3A,3,-0.0079
TPM1-AS,4,-0.0085
AC018442.2,3,-0.0087
AC018442.1,3,-0.0087
AC018442.3,3,-0.0088
RNU6-1052P,2,-0.0090
RNU1-6P,6,-0.0090
AC013403.2,3,-0.0073
AC124947.2,3,-0.0090
AC013403.1,3,-0.0090
AC124947.1,3,-0.0087
AC087284.1,4,-0.0087
ZSCAN5A,2,-0.0083
RNU6-1053P,3,-0.0082
ZSCAN5C,2,-0.0090
ZSCAN5B,2,-0.0090
TNFRSF10A-AS1,3,-0.0090
RBM7P1,3,-0.0090
AC011484.1,2,-0.0090
RNU1-7P,6,-0.0090
ANGPTL7,6,-0.0011
ANGPTL6,5,-0.0080
ANGPTL8,3,-0.0089
AC091163.1,3,-0.0090
ANGPTL3,3,-0.0088
ANGPTL2,2,0.0318
ANGPTL5,2,-0.0090
ANGPTL4,3,0.3108
AC091163.3,3,-0.0090
ZNF528-AS1,4,-0.0074
ANGPTL1,3,-0.0071
AC091163.2,3,-0.0090
RNU6-1050P,3,-0.0088
MTCO1P5,4,-0.0090
MTCO1P4,3,-0.0090
MTCO1P3,3,-0.0090
MTCO1P2,4,-0.0088
MTCO1P9,3,-0.0090
AC005323.2,3,-0.0090
AC005323.1,3,-0.0090
MTCO1P8,2,-0.0090
PAPSS2,2,0.0191
MTCO1P7,3,-0.0090
MTCO1P6,5,-0.0090
PAPSS1,3,0.0109
RNU1-8P,6,-0.0090
AL773573.1,NA,-0.0090
AC079456.1,3,-0.0090
AC134349.1,4,-0.0053
RNU6-1051P,3,-0.0090
AC134349.2,4,-0.0070
AC012229.1,4,-0.0090
AL590084.3,3,-0.0090
AL590084.2,3,-0.0090
AL590084.1,3,-0.0090
MTCO1P1,5,-0.0090
GPR160P2,2,-0.0090
GPR160P1,3,-0.0090
GTF2B,4,0.0091
AL591069.1,2,-0.0090
RNU6-1056P,2,-0.0086
PDZPH1P,4,-0.0087
AC010511.1,2,-0.0090
CIBAR1P2,3,-0.0090
CIBAR1P1,4,-0.0078
AL158211.2,2,-0.0090
AC010907.2,3,-0.0090
AC098851.1,2,-0.0081
AC010907.1,3,-0.0090
AL158211.1,2,-0.0090
AL158211.4,2,-0.0089
AL158211.3,2,-0.0089
AL158211.5,2,-0.0086
RNU6-1057P,3,-0.0088
GTF2I,2,-0.0055
AC026786.2,3,-0.0089
AC026786.1,3,-0.0090
SKIDA1,2,-0.0089
GTF3A,2,0.0052
AC084809.2,2,-0.0090
AC084809.1,2,-0.0090
AP002358.2,2,-0.0090
AP002358.1,2,-0.0090
ASH2LP1,5,-0.0090
ASH2LP3,5,-0.0090
ASH2LP2,5,-0.0090
AL513175.2,3,-0.0089
AL513175.1,3,-0.0088
AC079310.1,3,-0.0090
RNU6-1054P,3,-0.0090
AL050341.1,6,-0.0082
AP003392.15,2,-0.0090
AC016773.1,3,-0.0084
AL050341.2,6,-0.0010
AC090826.3,4,-0.0077
AC090826.2,4,-0.0090
AC090826.1,4,-0.0090
RNU6-1055P,3,-0.0090
AL031293.1,6,-0.0090
AC008695.1,3,-0.0090
AL136305.1,4,-0.0090
RNU1-5P,6,-0.0090
AL133166.1,4,-0.0090
AC020656.2,4,-0.0090
AC020656.1,4,-0.0090
RAB28P2,3,-0.0090
RAB28P1,2,-0.0090
RAB28P5,2,-0.0081
RAB28P4,2,-0.0090
RAB28P3,2,-0.0090
HAUS5-DT,2,-0.0089
AL136295.7,4,-0.0075
AL136295.6,4,-0.0077
AL136295.5,4,-0.0090
AL136295.4,4,-0.0090
AL136295.3,4,-0.0090
AL136295.2,4,-0.0085
AL136295.1,4,-0.0090
AL359921.2,3,-0.0073
AC104794.2,3,-0.0090
AC104794.1,3,-0.0088
AL359921.1,3,-0.0087
AC104794.4,3,-0.0090
AC104794.3,3,-0.0078
AC104794.5,3,-0.0090
SIM1-AS1,2,-0.0090
PRKG2,3,-0.0088
AC027373.1,3,-0.0074
PRKG1,2,-0.0059
RPS9P1,4,-0.0090
AC245595.1,3,-0.0090
AL158847.1,3,-0.0089
AC105383.1,3,-0.0089
AC005229.3,2,-0.0089
AC005229.2,2,-0.0090
AC005229.1,2,-0.0090
AC005229.5,2,-0.0090
AC005229.4,2,-0.0087
AL358115.1,3,-0.0085
AC010261.1,4,-0.0090
AC091799.1,2,-0.0089
ALDH9A1,3,0.0132
AC010261.2,4,-0.0090
DGCR11,7,-0.0065
NUTM2HP,2,-0.0090
RNU6-1059P,3,-0.0090
AL583824.1,2,-0.0089
AL627443.3,NA,-0.0089
AL109763.1,4,-0.0090
AL627443.2,2,-0.0090
AL627443.1,2,-0.0090
DYNC2I2,2,0.0048
RNU6-177P,2,-0.0082
DYNC2I1,2,-0.0044
AC135178.4,3,-0.0082
HDAC10,2,-0.0086
AC135178.3,3,-0.0090
AC135178.2,3,-0.0090
AC135178.1,3,-0.0087
HDAC11,4,-0.0036
IGHD1OR15-1B,4,-0.0090
AC135178.7,3,-0.0089
AC135178.6,3,-0.0076
AC135178.5,3,-0.0090
AC009044.1,3,-0.0088
MTND1P1,1,-0.0090
AC008945.2,3,-0.0090
AC069444.2,5,-0.0090
MTND1P3,2,-0.0089
AC040162.3,3,-0.0090
AC069444.1,5,-0.0090
MTND1P2,2,-0.0090
AC040162.2,3,-0.0085
MTND1P5,3,-0.0090
AC040162.1,3,-0.0087
MTND1P4,2,-0.0090
AC008945.1,3,-0.0090
MTND1P7,3,-0.0090
MTND1P6,3,-0.0090
MTND1P9,4,-0.0082
MTND1P8,3,-0.0090
DYNC2H1,2,-0.0019
AC106821.1,4,-0.0090
CPT1A,2,0.0079
AC106821.2,4,-0.0090
IFRD2,4,0.0062
IFRD1,2,-0.0074
CPT1C,2,-0.0085
CPT1B,2,-0.0087
NIF3L1,3,0.0054
AC012322.1,3,-0.0090
AC092001.1,2,-0.0090
HECA,2,-0.0017
RNU6-176P,6,-0.0090
RNU6-179P,3,-0.0090
BCYRN1,3,0.0226
TSC22D1-AS1,2,-0.0087
MYOSLID,3,-0.0085
TRANK1,4,-0.0073
NEFLP1,1,-0.0090
RNU6-178P,3,-0.0090
AL133260.2,2,-0.0089
AL133260.1,2,-0.0080
NREP-AS1,4,-0.0087
IGHD1OR15-1A,4,-0.0090
AC091903.1,4,-0.0090
AC079790.2,NA,-0.0089
AC079790.1,3,-0.0090
AC023296.1,NA,-0.0090
AC073336.1,2,-0.0090
AC110597.3,3,-0.0090
AC110597.1,3,-0.0080
ZNF341-AS1,4,-0.0089
AC109460.4,2,-0.0090
AC109460.1,2,-0.0088
AC109460.3,2,-0.0090
AC109460.2,2,-0.0080
TMED3,4,-0.0000
TMED2,3,0.1030
DGCR6L,7,0.0863
TMED1,3,0.0017
TMED7,4,0.0247
RNU6-173P,3,-0.0090
TMED6,3,-0.0085
TMED5,3,-0.0030
TMED4,2,0.0221
ZYG11B,3,0.0065
ZYG11A,3,-0.0079
TMED9,3,0.1289
TMED8,4,0.0007
HEG1,4,0.0457
AC091893.2,NA,-0.0090
AC009283.1,4,-0.0065
KCNJ2-AS1,5,-0.0090
FABP12P1,2,-0.0090
AC019270.1,3,-0.0090
AL590824.1,5,-0.0090
AC008705.2,3,-0.0089
AC008705.1,3,-0.0088
AC091893.1,4,-0.0090
AC092637.1,2,-0.0090
RNU6-172P,3,-0.0088
MRPS9-AS1,3,-0.0086
DTYMK,3,0.0085
MRPS9-AS2,3,-0.0090
RNU6-175P,3,-0.0090
AC048344.2,4,-0.0090
AC048344.1,4,-0.0090
AC048344.4,4,-0.0071
AC048344.3,4,-0.0090
AC132872.5,NA,-0.0088
AC132872.4,4,-0.0084
AC132872.3,4,-0.0064
AC132872.2,4,-0.0087
AC132872.1,4,-0.0082
AL450003.1,2,-0.0087
AL353795.2,2,-0.0089
PRKRA,3,-0.0046
AL080243.2,3,-0.0085
AL353795.1,2,-0.0090
AL353795.3,2,-0.0087
AL080243.1,3,-0.0090
Vault,2,-0.0090
HEIH,3,-0.0082
RNU6-174P,3,-0.0090
Z95118.2,2,-0.0089
Z95118.1,2,-0.0090
GAS5-AS1,3,-0.0035
AC117457.1,5,-0.0090
HELB,4,-0.0063
SVEP1,2,-0.0039
AL596451.1,2,-0.0090
AC005562.2,3,-0.0090
AC005562.1,3,-0.0089
AC013394.1,4,-0.0081
ACYP2,3,-0.0065
AL161742.1,3,-0.0082
ACYP1,4,-0.0047
AP001037.1,4,-0.0089
RTN3P1,3,-0.0088
NCAPD2P1,2,-0.0090
U95743.1,3,-0.0090
AL157769.1,2,-0.0090
AC138904.3,2,-0.0090
AC138904.2,2,-0.0090
AC138904.1,2,-0.0090
TCF4-AS1,3,-0.0086
CPS1-IT1,3,-0.0089
AC244131.2,4,-0.0088
AC244131.1,4,-0.0086
AC009533.1,3,-0.0077
TCF4-AS2,3,-0.0088
AC009533.3,NA,-0.0090
RNU6-171P,3,-0.0090
AC009533.2,3,-0.0088
AC009533.4,NA,-0.0089
CPSF4,2,-0.0036
CPSF7,2,0.0028
HELQ,3,-0.0033
CPSF6,4,0.0055
CPSF1,3,0.0105
HELT,3,-0.0090
AP003040.1,2,-0.0090
CPSF3,3,0.0079
CPSF2,4,0.0042
HELZ,4,0.0081
Z68323.1,3,-0.0090
RNU6-170P,3,-0.0090
FGFR4,3,-0.0086
FGFR3,3,-0.0086
FGFR2,2,-0.0090
FGFR1,3,0.0110
AC012468.1,2,-0.0090
MIR762HG,2,-0.0086
HEPH,2,-0.0057
AC046185.1,4,-0.0090
FTLP1,4,-0.0089
AC046185.3,4,-0.0084
AC046185.2,4,-0.0079
FTLP3,4,0.0016
FTLP2,2,-0.0066
FTLP5,2,-0.0089
SCMH1-DT,5,-0.0088
FTLP4,2,-0.0090
AL049712.1,4,-0.0086
AC112512.1,4,-0.0088
AL500522.2,2,-0.0090
FTLP6,2,-0.0087
AL500522.1,2,-0.0090
SMKR1,2,-0.0089
AC068616.3,NA,-0.0090
FTLP8,2,-0.0077
OR4V1P,2,-0.0090
AL157373.2,5,-0.0090
AL157373.1,5,-0.0090
AC068616.2,NA,-0.0090
AC068616.1,NA,-0.0090
AL596211.1,3,-0.0090
TMEM9,3,0.0066
NRXN1,3,-0.0090
NRXN3,4,-0.0056
NRXN2,2,-0.0079
AC026150.3,4,-0.0087
AC026150.2,4,-0.0090
AC026150.1,4,-0.0086
SAP30L,3,-0.0040
AC007378.1,3,-0.0090
HES1,5,0.0254
HES3,6,-0.0090
HES2,6,-0.0090
HES5,4,-0.0090
HES4,4,-0.0039
AL359182.1,2,-0.0079
JSRP1,2,-0.0090
RNU6-1060P,3,-0.0090
AC079061.1,3,-0.0090
ZMYND19P1,4,-0.0084
AC015943.1,NA,-0.0090
CEACAM16-AS1,7,-0.0086
AC078864.1,3,-0.0090
NDUFB2-AS1,2,-0.0088
LRAT,3,-0.0073
HES7,3,-0.0089
HES6,3,-0.0068
RNU6-1061P,3,-0.0090
ACSM5P1,3,-0.0090
AL117350.1,3,-0.0087
HPCAL1,3,0.0258
RNASE6,4,-0.0089
RNASE4,4,-0.0090
RNASE3,4,-0.0090
AL139280.1,2,-0.0090
GAPVD1,2,-0.0005
RNASE2,4,-0.0090
RNASE1,4,-0.0081
HPCAL4,6,-0.0086
AL139280.3,NA,-0.0090
AL139280.2,NA,-0.0090
ZNF90P3,2,-0.0090
ZNF90P2,4,-0.0090
ZNF90P1,5,-0.0087
AL442163.3,4,-0.0090
AL442163.2,4,-0.0090
AL442163.1,4,-0.0090
AL359924.1,3,-0.0090
AC253576.2,3,-0.0090
AC253576.1,3,-0.0090
OR5AH1P,2,-0.0090
AC011487.2,7,-0.0090
AC016042.1,2,-0.0090
AC011487.1,7,-0.0090
LRBA,3,0.0011
AC011487.3,7,-0.0090
AC003659.1,2,-0.0090
NETO2,3,-0.0039
DCHS2,3,-0.0089
AC093225.1,3,-0.0087
DCHS1,2,-0.0080
PHKA2-AS1,2,-0.0090
AP000786.1,2,-0.0071
RNU6-1064P,2,-0.0090
HEXB,3,0.0487
HEXA,4,0.0008
AC093813.1,2,-0.0090
HEXD,4,-0.0041
AC068759.1,5,-0.0090
AL162725.1,2,-0.0087
AL162725.2,2,-0.0087
IKBKB,3,-0.0038
GPRC6A,2,-0.0090
HEY1,3,-0.0082
AC007375.3,4,-0.0090
AC007375.2,4,-0.0090
HEY2,2,-0.0086
IKBKG,2,-0.0057
IKBKE,3,-0.0060
IKBIP,3,0.0081
AC107890.1,3,-0.0090
CROCCP5,6,-0.0090
CROCCP4,6,-0.0090
CROCCP3,6,-0.0061
UBE2Q2L,4,-0.0087
CROCCP2,6,0.0031
RNU6-1065P,3,-0.0090
CROCCP1,2,-0.0090
OR9A1P,2,-0.0090
RRAS2,2,0.0010
AC007375.1,4,-0.0090
AL645929.1,4,-0.0080
GPRC5B,3,-0.0087
GPRC5A,4,-0.0061
TEDDM1,3,-0.0088
GPRC5D,4,-0.0089
AL645929.2,4,-0.0087
GPRC5C,4,-0.0073
RNU6-1062P,3,-0.0088
RNASEL,3,-0.0029
RNASEK,3,-0.0082
SINHCAFP3,3,-0.0090
SINHCAFP2,3,-0.0090
SINHCAFP1,3,-0.0089
RNASE9,4,-0.0090
RNASE8,4,-0.0090
RNASE7,4,-0.0089
RERG-IT1,4,-0.0090
CASTOR1,3,-0.0087
CA5AP1,2,-0.0090
HEYL,6,-0.0032
LRG1,2,-0.0090
CASTOR3,2,-0.0081
CASTOR2,2,-0.0062
AF250324.1,3,-0.0090
AC005076.2,2,-0.0085
CCNT2,3,0.0007
CCNT1,3,0.0081
AC245748.1,7,-0.0090
AP000640.2,2,-0.0089
AP000640.1,2,-0.0081
AC245748.3,7,-0.0090
AC245748.2,7,-0.0090
RNU6-1069P,4,-0.0090
PITX2,3,-0.0078
PITX1,3,-0.0090
PITX3,2,-0.0090
DSEL-AS1,3,-0.0090
AC104803.1,3,-0.0089
FAM83C-AS1,4,-0.0087
AC087045.3,3,-0.0090
AC087045.2,3,-0.0090
AC244669.2,4,-0.0082
AL138691.1,2,-0.0090
AC244669.1,4,-0.0072
AC087045.1,3,-0.0089
AC005076.1,2,-0.0085
PFKFB2,3,-0.0074
AC079791.1,2,-0.0090
PFKFB1,2,-0.0086
PFKFB4,4,0.0307
PFKFB3,2,0.0077
AL353699.1,2,-0.0090
RNU6-1066P,5,-0.0090
OR10N1P,2,-0.0090
AC124804.1,4,-0.0090
AL138701.2,NA,-0.0090
AL138701.1,2,-0.0090
ATG101,3,0.0007
AL353709.1,NA,-0.0090
NEFHP1,4,-0.0090
AL451070.1,6,-0.0082
HTR3E-AS1,4,-0.0090
RNU6-1067P,2,-0.0090
AC012076.1,3,-0.0082
AP000880.1,2,-0.0083
MFHAS1,3,-0.0017
AC013640.1,4,-0.0087
RNU6-1068P,3,-0.0090
CNTNAP3,2,-0.0083
CNTNAP2,2,-0.0090
CNTNAP1,6,-0.0040
FAM47E-STBD1,3,-0.0090
PIK3CD,6,0.0023
AL035419.1,4,-0.0090
PIK3CB,5,-0.0029
ZNF628-DT,2,-0.0089
PIK3CG,2,-0.0090
AC005326.1,2,-0.0088
AC109464.1,4,-0.0090
AC109464.2,4,-0.0090
EIF3CL,2,-0.0090
AC016772.1,3,-0.0090
AL133167.1,4,-0.0090
PIK3CA,5,-0.0027
PIK3C3,3,-0.0032
ENTPD4-DT,3,-0.0083
CNTNAP5,3,-0.0090
CNTNAP4,3,-0.0090
LRP1,3,0.0823
AC011247.2,3,-0.0090
AC011247.1,3,-0.0060
LRP5,2,-0.0014
AC099489.3,3,-0.0090
LRP4,2,-0.0078
LRP3,4,-0.0076
LRP2,3,-0.0090
LRP8,3,-0.0050
AC099489.2,3,-0.0090
LRP6,4,0.0110
AC099489.1,3,-0.0090
AC104793.1,3,-0.0090
AC013400.1,3,-0.0086
LACTBL1,6,-0.0090
AC034243.1,3,-0.0087
AC245884.11,4,-0.0090
AC245884.10,2,-0.0085
AC245884.12,4,-0.0090
AL109918.2,3,-0.0090
AL109918.1,3,0.0003
AC107067.2,NA,-0.0090
AC107067.1,NA,-0.0090
AL138847.1,3,-0.0081
AL138847.2,3,-0.0086
EIF4A2,4,0.0969
EPHB6,2,-0.0088
RNU6-189P,4,-0.0086
EIF4A1,3,-0.0061
LRR1,4,-0.0042
ULK4,4,-0.0061
EIF4A3,4,0.0097
AP001527.1,2,-0.0090
BAIAP2L2,7,-0.0085
BAIAP2L1,2,-0.0064
AP001527.2,2,-0.0081
CCNL2,4,0.0183
ACAD11,5,-0.0085
CCNL1,5,0.0103
EPHB2,6,-0.0057
EPHB1,5,-0.0083
ACAD10,3,-0.0049
EPHB4,2,0.0079
EPHB3,4,0.0055
EPHA5,3,-0.0081
RNU6-188P,4,-0.0072
EPHA4,3,-0.0086
EPHA7,2,-0.0090
EPHA6,5,-0.0088
EPHA8,6,-0.0090
ULK3,4,0.0074
ULK2,3,-0.0058
ULK1,3,0.0042
EPHA1,2,-0.0088
EPHA3,5,-0.0056
EPHA2,6,0.0923
SUPT4H1,4,-0.0090
PIK3R4,5,0.0121
PIK3R3,5,-0.0077
PIK3R2,7,-0.0088
PIK3R1,3,0.0011
PIK3R6,3,-0.0089
PIK3R5,3,-0.0090
AC112907.3,4,-0.0054
AC112907.2,4,-0.0086
AC112907.1,4,-0.0090
MICAL1,2,-0.0007
N4BP3,3,-0.0087
N4BP2,3,-0.0061
N4BP1,3,0.0012
CLHC1,3,-0.0075
AL136309.3,5,-0.0090
MICAL3,5,0.0016
MICAL2,2,0.0054
AC211485.1,2,-0.0090
AL136309.2,5,-0.0089
AL136309.1,5,-0.0089
